CustomerID,Age,Gender,Location,RegisteredDate,EmailAddress,PhoneNumber,TotalSpend,NumberOfOrders,NumberOfReturnedOrders,NumberOfCanceledOrders
CUST126830,65,Female,Johannesburg,4/23/2023,customer26829@example.com,721023367,6061.65,66,13,25
CUST126831,34,Non-binary,Johannesburg,6/17/2023,customer26830@example.com,721010510,3356.1,34,7,2
CUST126832,53,Female,Johannesburg,8/3/2023,customer26831@example.com,721027209,1660.26,47,1,0
CUST126833,54,Non-binary,Johannesburg,3/10/2023,customer26832@example.com,721005783,988.9,74,23,39
CUST126834,25,Non-binary,Durban,8/17/2023,customer26833@example.com,721031700,364.135,79,18,31
CUST126835,34,Non-binary,Durban,7/16/2023,customer26834@example.com,721028193,2596.18,65,29,9
CUST126836,40,Female,Bloemfontein,10/18/2023,customer26835@example.com,721016838,3119.34,95,24,30
CUST126837,44,Female,Bloemfontein,11/19/2023,customer26836@example.com,721002368,535.239,11,0,11
CUST126838,67,Female,Johannesburg,4/9/2023,customer26837@example.com,721031270,1861.73,21,7,6
CUST126839,23,Male,Johannesburg,10/20/2023,customer26838@example.com,721027872,1789.18,75,1,15
CUST126840,54,Non-binary,Johannesburg,3/3/2023,customer26839@example.com,721002721,3157.7,51,21,21
CUST126841,30,Non-binary,Johannesburg,10/17/2023,customer26840@example.com,721028866,1299.35,13,6,0
CUST126842,48,Female,Durban,6/23/2023,customer26841@example.com,721014464,1159.3,97,40,54
CUST126843,19,Male,Cape Town,6/3/2023,customer26842@example.com,721018125,715.464,22,1,20
CUST126844,24,Female,Johannesburg,2/10/2023,customer26843@example.com,721009682,1721.6,29,2,17
CUST126845,18,Non-binary,Durban,9/17/2023,customer26844@example.com,721030924,9162.78,97,22,64
CUST126846,70,Non-binary,Cape Town,3/14/2023,customer26845@example.com,721015575,1196.74,78,23,8
CUST126847,51,Female,Pretoria,5/15/2023,customer26846@example.com,721014995,1690.19,40,18,19
CUST126848,54,Non-binary,Bloemfontein,10/6/2023,customer26847@example.com,721001272,189.009,3,0,1
CUST126849,51,Female,Bloemfontein,1/6/2024,customer26848@example.com,721032672,775.141,26,7,15
CUST126850,52,Male,Bloemfontein,3/22/2023,customer26849@example.com,721004298,1837.05,49,1,39
CUST126851,46,Non-binary,Pretoria,3/24/2023,customer26850@example.com,721028334,679.484,89,17,41
CUST126852,42,Non-binary,Pretoria,11/8/2023,customer26851@example.com,721023278,994.979,10,1,8
CUST126853,26,Female,Cape Town,10/22/2023,customer26852@example.com,721025308,880.69,10,0,8
CUST126854,48,Male,Durban,5/19/2023,customer26853@example.com,721004051,885.664,70,10,29
CUST126855,65,Non-binary,Bloemfontein,2/1/2023,customer26854@example.com,721031054,145.284,82,41,1
CUST126856,25,Female,Cape Town,9/5/2023,customer26855@example.com,721031901,1656.88,43,13,30
CUST126857,36,Non-binary,Bloemfontein,7/14/2023,customer26856@example.com,721000889,4436.9,91,3,24
CUST126858,22,Female,Johannesburg,9/4/2023,customer26857@example.com,721014270,1220.37,100,24,43
CUST126859,54,Non-binary,Durban,2/10/2023,customer26858@example.com,721026999,3329.62,70,22,38
CUST126860,68,Non-binary,Pretoria,12/28/2023,customer26859@example.com,721009741,68.9852,1,0,0
CUST126861,60,Non-binary,Johannesburg,8/21/2023,customer26860@example.com,721025875,239.297,24,4,3
CUST126862,60,Non-binary,Pretoria,6/22/2023,customer26861@example.com,721020313,4005.71,91,30,51
CUST126863,43,Male,Johannesburg,6/15/2023,customer26862@example.com,721021868,3985.46,50,5,9
CUST126864,47,Female,Cape Town,10/6/2023,customer26863@example.com,721006081,1551.27,23,0,7
CUST126865,37,Non-binary,Johannesburg,9/8/2023,customer26864@example.com,721003177,1184.5,90,44,40
CUST126866,39,Male,Durban,5/4/2023,customer26865@example.com,721030571,2993.98,40,7,12
CUST126867,32,Female,Johannesburg,1/21/2023,customer26866@example.com,721012876,3282.82,83,10,4
CUST126868,53,Male,Johannesburg,11/8/2023,customer26867@example.com,721016451,2031.47,63,20,1
CUST126869,27,Female,Bloemfontein,1/7/2024,customer26868@example.com,721000294,108.633,3,1,1
CUST126870,63,Female,Durban,1/4/2023,customer26869@example.com,721031209,1475.34,16,4,10
CUST126871,32,Female,Johannesburg,1/4/2024,customer26870@example.com,721030972,197.968,3,0,1
CUST126872,47,Non-binary,Durban,4/1/2023,customer26871@example.com,721026108,368.761,19,1,15
CUST126873,47,Female,Johannesburg,12/10/2023,customer26872@example.com,721005856,2203.35,28,7,21
CUST126874,70,Male,Durban,11/15/2023,customer26873@example.com,721027493,3460.38,48,24,15
CUST126875,68,Male,Johannesburg,2/19/2023,customer26874@example.com,721023623,2212.94,59,18,34
CUST126876,42,Male,Pretoria,1/12/2024,customer26875@example.com,721001352,1004.64,55,1,26
CUST126877,37,Non-binary,Johannesburg,1/3/2023,customer26876@example.com,721024928,1344.55,94,11,41
CUST126878,39,Female,Johannesburg,9/22/2023,customer26877@example.com,721029385,6552.31,100,10,21
CUST126879,18,Non-binary,Bloemfontein,6/10/2023,customer26878@example.com,721005186,3200.97,51,20,31
CUST126880,39,Male,Cape Town,11/11/2023,customer26879@example.com,721022217,5204.42,63,18,17
CUST126881,50,Female,Bloemfontein,1/23/2023,customer26880@example.com,721030755,2674.77,36,2,26
CUST126882,38,Male,Bloemfontein,3/11/2023,customer26881@example.com,721019268,6369.45,87,14,48
CUST126883,31,Non-binary,Bloemfontein,8/24/2023,customer26882@example.com,721000756,1596.63,20,9,3
CUST126884,54,Non-binary,Bloemfontein,3/24/2023,customer26883@example.com,721012794,342.359,63,11,38
CUST126885,60,Female,Cape Town,11/7/2023,customer26884@example.com,721027935,4121.15,50,9,5
CUST126886,25,Non-binary,Durban,8/27/2023,customer26885@example.com,721021635,973.517,47,12,34
CUST126887,24,Female,Bloemfontein,12/14/2023,customer26886@example.com,721013877,1311.95,22,8,3
CUST126888,57,Non-binary,Pretoria,2/1/2023,customer26887@example.com,721016389,4476.71,52,6,25
CUST126889,30,Female,Cape Town,10/18/2023,customer26888@example.com,721006857,2178.07,77,18,22
CUST126890,39,Male,Durban,1/11/2024,customer26889@example.com,721017698,196.573,2,1,1
CUST126891,62,Male,Bloemfontein,1/4/2023,customer26890@example.com,721002773,2805.29,39,19,16
CUST126892,34,Male,Pretoria,12/4/2023,customer26891@example.com,721013016,3610.08,49,20,13
CUST126893,38,Non-binary,Johannesburg,10/16/2023,customer26892@example.com,721011605,113.848,49,8,16
CUST126894,62,Female,Bloemfontein,8/17/2023,customer26893@example.com,721021348,6878.77,75,37,24
CUST126895,20,Female,Durban,8/3/2023,customer26894@example.com,721029951,1771.89,85,3,6
CUST126896,60,Non-binary,Cape Town,8/26/2023,customer26895@example.com,721029812,279.269,61,7,31
CUST126897,51,Male,Johannesburg,4/23/2023,customer26896@example.com,721002878,1139.67,19,0,14
CUST126898,56,Female,Bloemfontein,8/9/2023,customer26897@example.com,721026657,1162.64,21,6,8
CUST126899,25,Non-binary,Pretoria,3/8/2023,customer26898@example.com,721012766,1170.06,38,4,27
CUST126900,48,Male,Johannesburg,6/9/2023,customer26899@example.com,721000647,3640.41,74,3,61
CUST126901,65,Female,Durban,12/27/2023,customer26900@example.com,721000264,533.746,12,5,1
CUST126902,28,Non-binary,Bloemfontein,2/6/2023,customer26901@example.com,721012286,422.407,9,4,1
CUST126903,51,Non-binary,Johannesburg,2/11/2023,customer26902@example.com,721026240,2933.47,56,26,7
CUST126904,64,Non-binary,Johannesburg,1/28/2024,customer26903@example.com,721027196,140.635,55,20,1
CUST126905,46,Male,Durban,5/22/2023,customer26904@example.com,721021572,1663.06,54,12,3
CUST126906,66,Female,Cape Town,3/8/2023,customer26905@example.com,721007907,5736.38,62,3,55
CUST126907,44,Male,Durban,4/9/2023,customer26906@example.com,721028665,4203.61,48,10,6
CUST126908,54,Female,Bloemfontein,4/6/2023,customer26907@example.com,721006224,1311.43,14,5,5
CUST126909,41,Male,Durban,8/4/2023,customer26908@example.com,721008659,2417.81,42,21,5
CUST126910,32,Non-binary,Bloemfontein,8/21/2023,customer26909@example.com,721014760,1402.49,61,10,13
CUST126911,49,Non-binary,Pretoria,9/5/2023,customer26910@example.com,721026827,6005.17,78,33,12
CUST126912,60,Male,Durban,2/2/2023,customer26911@example.com,721029032,4781.35,57,4,13
CUST126913,28,Female,Johannesburg,7/17/2023,customer26912@example.com,721011117,149.072,2,0,1
CUST126914,19,Female,Cape Town,9/16/2023,customer26913@example.com,721014864,1445.17,21,3,0
CUST126915,21,Female,Johannesburg,2/7/2023,customer26914@example.com,721010116,3688.33,57,8,19
CUST126916,37,Female,Durban,11/2/2023,customer26915@example.com,721026272,84.3558,3,0,0
CUST126917,21,Male,Durban,2/16/2023,customer26916@example.com,721030819,1971.1,67,12,47
CUST126918,51,Non-binary,Cape Town,12/23/2023,customer26917@example.com,721024825,2953.16,97,8,63
CUST126919,25,Non-binary,Durban,3/17/2023,customer26918@example.com,721015015,710.843,8,4,2
CUST126920,23,Male,Pretoria,12/23/2023,customer26919@example.com,721031334,4403.47,81,34,17
CUST126921,49,Non-binary,Durban,7/28/2023,customer26920@example.com,721028066,1394.45,53,0,11
CUST126922,50,Male,Bloemfontein,8/7/2023,customer26921@example.com,721002771,1272.35,65,21,3
CUST126923,26,Non-binary,Durban,7/16/2023,customer26922@example.com,721009678,6114.85,62,24,29
CUST126924,45,Female,Cape Town,12/24/2023,customer26923@example.com,721027015,2328.16,33,6,17
CUST126925,41,Female,Pretoria,9/4/2023,customer26924@example.com,721016634,795.514,10,5,1
CUST126926,19,Female,Johannesburg,3/6/2023,customer26925@example.com,721023121,526.487,67,12,12
CUST126927,32,Female,Bloemfontein,4/13/2023,customer26926@example.com,721025615,5929.78,97,38,31
CUST126928,26,Male,Johannesburg,5/11/2023,customer26927@example.com,721027785,5496.88,61,16,34
CUST126929,51,Non-binary,Durban,7/15/2023,customer26928@example.com,721027551,5170,96,47,24
CUST126930,19,Non-binary,Johannesburg,1/26/2024,customer26929@example.com,721003421,3015.45,54,22,2
CUST126931,55,Female,Durban,3/20/2023,customer26930@example.com,721029598,3390.53,83,27,40
CUST126932,44,Female,Pretoria,1/26/2023,customer26931@example.com,721017722,846.588,36,13,23
CUST126933,26,Female,Durban,4/7/2023,customer26932@example.com,721032751,1962.97,51,3,16
CUST126934,30,Non-binary,Pretoria,10/27/2023,customer26933@example.com,721020560,761.701,26,0,9
CUST126935,65,Non-binary,Pretoria,8/23/2023,customer26934@example.com,721028339,1067.75,36,10,6
CUST126936,70,Non-binary,Cape Town,12/24/2023,customer26935@example.com,721003208,2326.99,79,1,67
CUST126937,39,Female,Durban,11/6/2023,customer26936@example.com,721001653,4095.05,55,21,28
CUST126938,54,Female,Durban,9/12/2023,customer26937@example.com,721009057,823.212,13,1,5
CUST126939,30,Non-binary,Cape Town,6/3/2023,customer26938@example.com,721030124,340.997,32,3,16
CUST126940,36,Female,Pretoria,1/10/2023,customer26939@example.com,721029841,1731.28,30,6,9
CUST126941,26,Female,Durban,7/1/2023,customer26940@example.com,721017964,2228.13,26,13,1
CUST126942,41,Non-binary,Bloemfontein,3/27/2023,customer26941@example.com,721009820,342.773,34,12,6
CUST126943,24,Male,Durban,7/9/2023,customer26942@example.com,721028277,519.818,24,6,18
CUST126944,19,Female,Durban,11/4/2023,customer26943@example.com,721029436,3296.88,49,23,11
CUST126945,60,Non-binary,Johannesburg,3/26/2023,customer26944@example.com,721007175,2490.19,40,11,26
CUST126946,63,Non-binary,Johannesburg,6/25/2023,customer26945@example.com,721024214,345.878,28,1,11
CUST126947,31,Male,Cape Town,12/28/2023,customer26946@example.com,721023846,744.58,59,0,44
CUST126948,59,Male,Bloemfontein,1/14/2024,customer26947@example.com,721001929,4832.68,97,23,62
CUST126949,62,Female,Bloemfontein,11/25/2023,customer26948@example.com,721017839,456.136,10,0,6
CUST126950,25,Male,Johannesburg,12/27/2023,customer26949@example.com,721019232,648.328,21,9,11
CUST126951,19,Male,Cape Town,2/1/2023,customer26950@example.com,721023021,4547.69,76,20,20
CUST126952,49,Female,Bloemfontein,7/21/2023,customer26951@example.com,721004838,4632.19,66,13,14
CUST126953,59,Non-binary,Bloemfontein,12/17/2023,customer26952@example.com,721017293,3024.37,44,14,0
CUST126954,24,Male,Johannesburg,12/4/2023,customer26953@example.com,721023353,6052.02,67,2,30
CUST126955,31,Non-binary,Pretoria,12/21/2023,customer26954@example.com,721026668,1085.57,41,8,32
CUST126956,20,Female,Johannesburg,1/3/2024,customer26955@example.com,721029124,2978.51,94,40,54
CUST126957,37,Male,Johannesburg,4/16/2023,customer26956@example.com,721013834,371.133,10,4,6
CUST126958,51,Male,Cape Town,3/7/2023,customer26957@example.com,721006919,3764.1,58,7,5
CUST126959,60,Male,Bloemfontein,8/10/2023,customer26958@example.com,721013029,1329.41,41,9,1
CUST126960,57,Female,Pretoria,11/22/2023,customer26959@example.com,721020520,2254.15,23,10,11
CUST126961,45,Non-binary,Johannesburg,7/13/2023,customer26960@example.com,721023060,1276.11,82,11,46
CUST126962,64,Non-binary,Durban,1/12/2023,customer26961@example.com,721010888,2827.67,64,3,24
CUST126963,44,Non-binary,Pretoria,5/21/2023,customer26962@example.com,721029268,3306.49,80,29,17
CUST126964,44,Male,Cape Town,12/8/2023,customer26963@example.com,721026884,910.823,13,3,4
CUST126965,70,Female,Durban,10/14/2023,customer26964@example.com,721002275,114.747,8,3,4
CUST126966,19,Female,Cape Town,9/25/2023,customer26965@example.com,721021189,1534.7,46,21,11
CUST126967,38,Female,Bloemfontein,10/5/2023,customer26966@example.com,721032477,91.1654,10,2,7
CUST126968,45,Female,Durban,11/14/2023,customer26967@example.com,721009735,1922.28,46,23,13
CUST126969,70,Non-binary,Bloemfontein,1/17/2024,customer26968@example.com,721024316,2279.38,50,12,7
CUST126970,22,Non-binary,Cape Town,1/27/2024,customer26969@example.com,721019784,189.364,7,0,7
CUST126971,60,Female,Johannesburg,1/16/2024,customer26970@example.com,721021799,2513.76,36,5,23
CUST126972,46,Female,Pretoria,1/23/2023,customer26971@example.com,721021427,2907.18,51,9,1
CUST126973,55,Male,Pretoria,7/24/2023,customer26972@example.com,721028277,1933.41,73,17,32
CUST126974,52,Female,Cape Town,4/28/2023,customer26973@example.com,721004559,1538.65,30,7,1
CUST126975,21,Female,Johannesburg,1/23/2024,customer26974@example.com,721003976,572.519,31,1,18
CUST126976,38,Non-binary,Pretoria,1/19/2023,customer26975@example.com,721023983,5152.32,75,11,63
CUST126977,27,Non-binary,Durban,3/16/2023,customer26976@example.com,721008313,3508.56,87,25,56
CUST126978,45,Female,Johannesburg,2/1/2023,customer26977@example.com,721015936,633.471,14,1,13
CUST126979,19,Non-binary,Durban,2/26/2023,customer26978@example.com,721006306,455.802,35,3,5
CUST126980,61,Male,Durban,1/15/2024,customer26979@example.com,721018270,1608.89,70,1,40
CUST126981,43,Female,Pretoria,4/7/2023,customer26980@example.com,721010765,204.976,38,6,30
CUST126982,70,Male,Pretoria,4/23/2023,customer26981@example.com,721027870,453.665,66,13,37
CUST126983,60,Non-binary,Pretoria,9/17/2023,customer26982@example.com,721006989,2002.43,58,12,45
CUST126984,68,Male,Durban,3/5/2023,customer26983@example.com,721021679,7350.33,82,10,17
CUST126985,22,Female,Johannesburg,3/1/2023,customer26984@example.com,721014354,9543.99,97,12,65
CUST126986,62,Female,Bloemfontein,7/24/2023,customer26985@example.com,721003259,3115.58,39,8,20
CUST126987,24,Female,Bloemfontein,11/6/2023,customer26986@example.com,721029623,1982.88,22,0,3
CUST126988,60,Male,Johannesburg,6/12/2023,customer26987@example.com,721005941,924.234,20,5,8
CUST126989,36,Female,Pretoria,11/20/2023,customer26988@example.com,721013965,830.846,30,11,1
CUST126990,43,Female,Durban,2/25/2023,customer26989@example.com,721004207,3576.34,85,35,35
CUST126991,45,Female,Bloemfontein,1/22/2024,customer26990@example.com,721009672,1988.81,37,11,16
CUST126992,20,Non-binary,Cape Town,12/21/2023,customer26991@example.com,721021369,2365.6,83,39,17
CUST126993,37,Female,Johannesburg,6/28/2023,customer26992@example.com,721022309,7063.45,92,2,85
CUST126994,60,Female,Pretoria,5/17/2023,customer26993@example.com,721001802,1431.98,37,11,21
CUST126995,51,Female,Bloemfontein,8/18/2023,customer26994@example.com,721007369,655.325,15,1,8
CUST126996,31,Female,Durban,2/2/2024,customer26995@example.com,721029325,4310.1,52,7,24
CUST126997,38,Female,Bloemfontein,2/24/2023,customer26996@example.com,721015084,1250.73,74,22,41
CUST126998,30,Female,Cape Town,7/14/2023,customer26997@example.com,721029510,4029.46,82,30,2
CUST126999,50,Non-binary,Bloemfontein,4/17/2023,customer26998@example.com,721014406,847.652,10,2,4
CUST127000,62,Male,Johannesburg,6/11/2023,customer26999@example.com,721029667,450.283,50,16,26
CUST127001,41,Male,Pretoria,11/5/2023,customer27000@example.com,721025441,1391.35,15,0,12
CUST127002,37,Male,Cape Town,3/26/2023,customer27001@example.com,721029951,4851.48,75,35,27
CUST127003,61,Male,Johannesburg,4/6/2023,customer27002@example.com,721027187,7483.42,98,33,55
CUST127004,62,Male,Johannesburg,1/26/2023,customer27003@example.com,721004958,877.569,44,15,11
CUST127005,67,Female,Bloemfontein,11/18/2023,customer27004@example.com,721020148,1155.42,16,8,0
CUST127006,25,Female,Pretoria,8/6/2023,customer27005@example.com,721006374,5928.58,77,16,30
CUST127007,68,Female,Cape Town,10/16/2023,customer27006@example.com,721027213,8296.56,98,9,22
CUST127008,22,Female,Durban,12/10/2023,customer27007@example.com,721006056,396.431,7,1,2
CUST127009,39,Non-binary,Johannesburg,11/15/2023,customer27008@example.com,721025418,6744.52,74,29,35
CUST127010,68,Non-binary,Johannesburg,11/17/2023,customer27009@example.com,721025203,4981.05,82,23,26
CUST127011,18,Male,Cape Town,3/13/2023,customer27010@example.com,721017089,286.696,3,1,0
CUST127012,38,Male,Pretoria,1/20/2024,customer27011@example.com,721031942,478.385,30,10,19
CUST127013,49,Male,Pretoria,12/11/2023,customer27012@example.com,721003715,4819.59,80,25,8
CUST127014,66,Non-binary,Durban,10/20/2023,customer27013@example.com,721025627,3036.03,56,11,5
CUST127015,57,Female,Bloemfontein,7/20/2023,customer27014@example.com,721014865,3395.23,54,18,18
CUST127016,46,Male,Bloemfontein,7/27/2023,customer27015@example.com,721028392,583.953,6,2,1
CUST127017,21,Non-binary,Johannesburg,9/9/2023,customer27016@example.com,721015033,6261.51,85,9,59
CUST127018,62,Male,Johannesburg,6/16/2023,customer27017@example.com,721031170,408.916,45,7,29
CUST127019,29,Non-binary,Durban,1/2/2023,customer27018@example.com,721024117,2751.54,39,5,15
